,order_number,order_date,customer_names,channel,product_name,order_quantity,unit_price,revenue,total unit cost,state,county,state_name,region,lat,long,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
54346,SO - 0001334,12-07-2017,Roberts Company,Distributor,Product 8,10,2646.5,26465,1561.435,CT,New Haven County,Connecticut,Northeast,41.27212,-72.9675,1085037.329,15614.35,10850.65,41,July,7,2017-07
54347,SO - 0001392,12-07-2017,Army Group,Export,Product 10,9,2505.8,22552.2,1303.016,IL,Cook County,Illinois,Midwest,41.51529,-87.73338,864331.624,11727.144,10825.056,48,July,7,2017-07
54348,SO - 0001849,12-07-2017,General Company,Wholesale,Product 22,6,1949.7,11698.2,1306.299,OH,Lucas County,Ohio,Midwest,41.66394,-83.55521,663601.902,7837.794,3860.406,33,July,7,2017-07
54349,SO - 0005249,12-07-2017,SAFEWAY Ltd,Wholesale,Product 17,11,1192.6,13118.6,632.078,CA,Santa Clara County,California,West,37.00578,-121.56828,2119616.824,6952.858,6165.742,47,July,7,2017-07
54350,SO - 0007462,12-07-2017,Buzzshare Company,Wholesale,Product 26,7,2338.3,16368.1,1823.874,IL,Cook County,Illinois,Midwest,41.60156,-87.73503,5685138.27,12767.118,3600.982,22,July,7,2017-07
54351,SO - 0010198,12-07-2017,Pfizer Corp,Wholesale,Product 26,10,3008.3,30083,2075.727,FL,Miami-Dade County,Florida,South,25.70816,-80.407,5685138.27,20757.27,9325.73,31,July,7,2017-07
54352,SO - 000386,12-07-2017,Liberty Group,Wholesale,Product 29,6,1025.1,6150.6,779.076,OR,Lane County,Oregon,West,44.05207,-123.08675,594471.57,4674.456,1476.144,24,July,7,2017-07
54353,SO - 0002412,12-07-2017,NCS Group,Wholesale,Product 10,6,1058.6,6351.6,719.848,MA,Middlesex County,Massachusetts,Northeast,42.33704,-71.20922,864331.624,4319.088,2032.512,32,July,7,2017-07
54354,SO - 0003191,12-07-2017,Gabvine Ltd,Distributor,Product 2,6,964.8,5788.8,627.12,NV,Carson City,Nevada,West,39.1638,-119.7674,3050087.565,3762.72,2026.08,35,July,7,2017-07
54355,SO - 0004116,12-07-2017,Bluezoom Group,Distributor,Product 6,10,1152.4,11524,760.584,IL,DuPage County,Illinois,Midwest,41.86177,-87.9761,1672229.416,7605.84,3918.16,34,July,7,2017-07
54356,SO - 0005914,12-07-2017,Tagfeed Ltd,Export,Product 25,10,1212.7,12127,1006.541,CA,San Mateo County,California,West,37.48522,-122.23635,5342315.484,10065.41,2061.59,17,July,7,2017-07
54357,SO - 0006284,12-07-2017,Liberty Group,Wholesale,Product 5,5,984.9,4924.5,630.336,CA,Solano County,California,West,38.35658,-121.98774,3925424.542,3151.68,1772.82,36,July,7,2017-07
54358,SO - 0006681,12-07-2017,Bath Group,Wholesale,Product 8,10,5942.9,59429,4754.32,TX,Webb County,Texas,South,27.50641,-99.50754,1085037.329,47543.2,11885.8,20,July,7,2017-07
54359,SO - 0006830,12-07-2017,US Ltd,Distributor,Product 7,5,1045.2,5226,804.804,OR,Clackamas County/Multnomah County/Washington County,Oregon,West,45.53695,-122.64997,889737.555,4024.02,1201.98,23,July,7,2017-07
54360,SO - 0008895,12-07-2017,Centizu Company,Wholesale,Product 13,7,1078.7,7550.9,862.96,OK,Rogers County/Wagoner County/Osage County/Tulsa County,Oklahoma,South,36.12795,-95.90232,3720639.645,6040.72,1510.18,20,July,7,2017-07
54361,SO - 0008097,12-07-2017,Skidoo Company,Export,Product 2,9,5071.9,45647.1,3246.016,IN,Lake County,Indiana,Midwest,41.58337,-87.50004,3050087.565,29214.144,16432.956,36,July,7,2017-07
54362,SO - 0010711,12-07-2017,Holston Company,Distributor,Product 25,12,1038.5,12462,591.945,NC,New Hanover County,North Carolina,South,34.22573,-77.94471,5342315.484,7103.34,5358.66,43,July,7,2017-07
54363,SO - 000505,12-07-2017,CLINIQUE Ltd,Wholesale,Product 21,10,1045.2,10452,700.284,TX,El Paso County,Texas,South,31.75872,-106.48693,959899.218,7002.84,3449.16,33,July,7,2017-07
54364,SO - 0001097,12-07-2017,Accord Group,Wholesale,Product 20,6,2659.9,15959.4,1915.128,NJ,Ocean County,New Jersey,Northeast,40.0908,-74.36126,2067108.12,11490.768,4468.632,28,July,7,2017-07
54365,SO - 0002499,12-07-2017,Devpoint Group,Wholesale,Product 16,10,1092.1,10921,917.364,TN,Madison County,Tennessee,South,35.61452,-88.81395,2062061.144,9173.64,1747.36,16,July,7,2017-07
54366,SO - 0007252,12-07-2017,Remedy Ltd,Export,Product 9,12,5386.8,64641.6,4417.176,NY,Suffolk County,New York,Northeast,40.88409,-73.37676,710415.405,53006.112,11635.488,18,July,7,2017-07
54367,SO - 0009064,12-07-2017,Cantrell Company,Wholesale,Product 25,9,1132.3,10190.7,871.871,IA,Madison County/Warren County/Dallas County/Polk County,Iowa,Midwest,41.54994,-93.78135,5342315.484,7846.839,2343.861,23,July,7,2017-07
54368,SO - 0009725,12-07-2017,Cogilith Group,Distributor,Product 5,12,2345,28140,1031.8,CO,Adams County/Douglas County/Arapahoe County,Colorado,West,39.688,-104.68974,3925424.542,12381.6,15758.4,56,July,7,2017-07
54369,SO - 0005421,13-07-2017,Fatz Group,Wholesale,Product 19,11,3999.9,43998.9,2799.93,IL,Cook County,Illinois,Midwest,42.04114,-87.69006,1645841.6,30799.23,13199.67,30,July,7,2017-07
54370,SO - 0007464,13-07-2017,Quimm Company,Wholesale,Product 8,9,1078.7,9708.3,765.877,SD,Pennington County,South Dakota,Midwest,44.08054,-103.23101,1085037.329,6892.893,2815.407,29,July,7,2017-07
54371,SO - 000773,13-07-2017,Flipbug Ltd,Distributor,Product 5,12,3055.2,36662.4,1497.048,WI,Kenosha County,Wisconsin,Midwest,42.58474,-87.82119,3925424.542,17964.576,18697.824,51,July,7,2017-07
54372,SO - 000796,13-07-2017,Realbridge Corp,Distributor,Product 2,5,6338.2,31691,3802.92,VA,Hampton city,Virginia,South,37.02987,-76.34522,3050087.565,19014.6,12676.4,40,July,7,2017-07
54373,SO - 0004679,13-07-2017,Army Group,Distributor,Product 13,8,187.6,1500.8,99.428,SC,York County,South Carolina,South,34.92487,-81.02508,3720639.645,795.424,705.376,47,July,7,2017-07
54374,SO - 0004745,13-07-2017,Realpoint Corp,Wholesale,Product 25,6,3798.9,22793.4,2925.153,AZ,Maricopa County,Arizona,West,33.37032,-112.58378,5342315.484,17550.918,5242.482,23,July,7,2017-07
54375,SO - 0010290,13-07-2017,Realpoint Corp,Wholesale,Product 26,5,2391.9,11959.5,1148.112,FL,Miami-Dade County,Florida,South,25.75871,-80.39839,5685138.27,5740.56,6218.94,52,July,7,2017-07
54376,SO - 0009105,13-07-2017,Cogilith Group,Distributor,Product 2,9,1112.2,10009.8,800.784,IN,Vigo County,Indiana,Midwest,39.4667,-87.41391,3050087.565,7207.056,2802.744,28,July,7,2017-07
54377,SO - 0010569,13-07-2017,Cantrell Company,Wholesale,Product 18,8,1118.9,8951.2,839.175,IN,Hamilton County,Indiana,Midwest,40.05365,-86.02173,2309499.045,6713.4,2237.8,25,July,7,2017-07
54378,SO - 000832,13-07-2017,Colgate-Pa Group,Wholesale,Product 13,10,2010,20100,884.4,CT,Fairfield County,Connecticut,Northeast,41.39482,-73.45401,3720639.645,8844,11256,56,July,7,2017-07
54379,SO - 0001102,13-07-2017,Johnson Ltd,Wholesale,Product 22,5,2291.4,11457,1603.98,FL,Miami-Dade County,Florida,South,25.94204,-80.2456,663601.902,8019.9,3437.1,30,July,7,2017-07
54380,SO - 0001580,13-07-2017,Aveda Group,Distributor,Product 5,11,1159.1,12750.1,567.959,TX,Denton County,Texas,South,33.21484,-97.13307,3925424.542,6247.549,6502.551,51,July,7,2017-07
54381,SO - 0002423,13-07-2017,Tambee Company,Wholesale,Product 26,8,221.1,1768.8,168.036,PA,Bucks County,Pennsylvania,Northeast,40.15511,-74.82877,5685138.27,1344.288,424.512,24,July,7,2017-07
54382,SO - 0002446,13-07-2017,Mydeo Ltd,Export,Product 1,8,1715.2,13721.6,891.904,CT,New Haven County,Connecticut,Northeast,41.31081,-72.92495,3016489.209,7135.232,6586.368,48,July,7,2017-07
54383,SO - 0002979,13-07-2017,NCS Group,Distributor,Product 30,5,3892.7,19463.5,1868.496,KS,Wyandotte County,Kansas,Midwest,39.11417,-94.62746,1011609.684,9342.48,10121.02,52,July,7,2017-07
54384,SO - 0003049,13-07-2017,Bath Group,Wholesale,Product 20,6,737,4422,501.16,NY,Nassau County,New York,Northeast,40.72593,-73.51429,2067108.12,3006.96,1415.04,32,July,7,2017-07
54385,SO - 0010753,13-07-2017,Kare Corp,Distributor,Product 25,5,167.5,837.5,142.375,WI,Winnebago County,Wisconsin,Midwest,44.02471,-88.54261,5342315.484,711.875,125.625,15,July,7,2017-07
54386,SO - 0008337,13-07-2017,Valeant Corp,Distributor,Product 18,10,1105.5,11055,442.2,MN,Ramsey County,Minnesota,Midwest,44.94441,-93.09327,2309499.045,4422,6633,60,July,7,2017-07
54387,SO - 0002578,13-07-2017,BTA Corp,Wholesale,Product 1,11,6217.6,68393.6,4911.904,CA,San Diego County,California,West,33.03699,-117.29198,3016489.209,54030.944,14362.656,21,July,7,2017-07
54388,SO - 0002724,13-07-2017,Epic Group,Wholesale,Product 2,5,234.5,1172.5,117.25,FL,Orange County,Florida,South,28.53834,-81.37924,3050087.565,586.25,586.25,50,July,7,2017-07
54389,SO - 0003105,13-07-2017,Zoonder Group,Wholesale,Product 24,10,5038.4,50384,2267.28,OH,Summit County,Ohio,Midwest,41.08144,-81.51901,756557.97,22672.8,27711.2,55,July,7,2017-07
54390,SO - 0004462,13-07-2017,Buzzshare Company,Distributor,Product 4,11,837.5,9212.5,502.5,CA,Orange County,California,West,33.64113,-117.91867,2885560.824,5527.5,3685,40,July,7,2017-07
54391,SO - 0006435,13-07-2017,Cogilith Group,Distributor,Product 1,8,944.7,7557.6,802.995,NC,Durham County/Orange County/Wake County,North Carolina,South,35.98115,-78.90293,3016489.209,6423.96,1133.64,15,July,7,2017-07
54392,SO - 0009355,13-07-2017,Eidel Corp,Wholesale,Product 19,12,2398.6,28783.2,1127.342,CA,Monterey County,California,West,36.67774,-121.6555,1645841.6,13528.104,15255.096,53,July,7,2017-07
54393,SO - 0002557,13-07-2017,Fivechat Company,Distributor,Product 18,8,4006.6,32052.8,1843.036,NJ,Passaic County,New Jersey,Northeast,40.94585,-74.24508,2309499.045,14744.288,17308.512,54,July,7,2017-07
54394,SO - 0002729,13-07-2017,Family Corp,Distributor,Product 16,8,2525.9,20207.2,1995.461,AZ,Maricopa County,Arizona,West,33.42227,-111.82264,2062061.144,15963.688,4243.512,21,July,7,2017-07
54395,SO - 0001263,13-07-2017,Skidoo Company,Wholesale,Product 15,12,1072,12864,514.56,NJ,Passaic County,New Jersey,Northeast,40.85677,-74.12848,3299478.315,6174.72,6689.28,52,July,7,2017-07
54396,SO - 0004165,13-07-2017,Tekfly Group,Wholesale,Product 30,8,2639.8,21118.4,1847.86,IN,Allen County,Indiana,Midwest,41.05238,-85.16209,1011609.684,14782.88,6335.52,30,July,7,2017-07
54397,SO - 0005729,13-07-2017,Vimbo Company,Wholesale,Product 13,10,3825.7,38257,1836.336,IN,Vigo County,Indiana,Midwest,39.47555,-87.38835,3720639.645,18363.36,19893.64,52,July,7,2017-07
54398,SO - 0009249,13-07-2017,Johnson Ltd,Wholesale,Product 2,6,1072,6432,825.44,KY,Warren County,Kentucky,South,36.99032,-86.4436,3050087.565,4952.64,1479.36,23,July,7,2017-07
54399,SO - 0010172,13-07-2017,Twinte Group,Distributor,Product 25,7,1179.2,8254.4,896.192,WA,King County,Washington,West,47.75565,-122.34152,5342315.484,6273.344,1981.056,24,July,7,2017-07
54400,SO - 000426,14-07-2017,Safecor Corp,Wholesale,Product 15,7,1165.8,8160.6,582.9,MO,Boone County,Missouri,Midwest,38.95171,-92.33407,3299478.315,4080.3,4080.3,50,July,7,2017-07
54401,SO - 0001424,14-07-2017,Nlounge Ltd,Distributor,Product 19,7,1688.4,11818.8,844.2,MD,Baltimore County,Maryland,South,39.25066,-76.52052,1645841.6,5909.4,5909.4,50,July,7,2017-07
54402,SO - 0001606,14-07-2017,Roomm Company,Wholesale,Product 25,11,1092.1,12013.1,720.786,CO,Adams County/Douglas County/Arapahoe County,Colorado,West,39.688,-104.68974,5342315.484,7928.646,4084.454,34,July,7,2017-07
54403,SO - 0004767,14-07-2017,GOOD Ltd,Distributor,Product 14,12,3865.9,46390.8,3247.356,FL,Brevard County,Florida,South,28.08363,-80.60811,4028698.409,38968.272,7422.528,16,July,7,2017-07
54404,SO - 0006093,14-07-2017,Mita Corp,Wholesale,Product 3,11,6177.4,67951.4,5065.468,MI,Wayne County,Michigan,Midwest,42.30754,-83.48577,2642352.432,55720.148,12231.252,18,July,7,2017-07
54405,SO - 0009809,14-07-2017,Flipstorm Group,Distributor,Product 25,5,1098.8,5494,505.448,CA,Riverside County,California,West,33.74752,-116.97197,5342315.484,2527.24,2966.76,54,July,7,2017-07
54406,SO - 0001095,14-07-2017,H Ltd,Wholesale,Product 27,7,971.5,6800.5,437.175,NY,Monroe County,New York,Northeast,43.2134,-77.57972,964940.231,3060.225,3740.275,55,July,7,2017-07
54407,SO - 0001640,14-07-2017,Skidoo Company,Wholesale,Product 2,9,2613,23517,2168.79,MO,Cass County/Platte County/Jackson County/Clay County,Missouri,Midwest,39.12513,-94.55103,3050087.565,19519.11,3997.89,17,July,7,2017-07
54408,SO - 0004022,14-07-2017,Shuffledri Group,Distributor,Product 26,8,1876,15008,1482.04,CA,Los Angeles County,California,West,34.14778,-118.14452,5685138.27,11856.32,3151.68,21,July,7,2017-07
54409,SO - 0006267,14-07-2017,Shuffledri Group,Wholesale,Product 8,6,3705.1,22230.6,2260.111,CA,San Bernardino County,California,West,34.50083,-117.18588,1085037.329,13560.666,8669.934,39,July,7,2017-07
54410,SO - 000339,14-07-2017,Podcat Corp,Wholesale,Product 6,8,1139,9112,740.35,FL,Palm Beach County,Florida,South,26.52535,-80.06643,1672229.416,5922.8,3189.2,35,July,7,2017-07
54411,SO - 0002352,14-07-2017,Skyvu Group,Distributor,Product 17,5,1139,5695,626.45,CO,Douglas County,Colorado,West,39.55388,-104.96943,2119616.824,3132.25,2562.75,45,July,7,2017-07
54412,SO - 0002844,14-07-2017,Wordpedia Ltd,Distributor,Product 20,5,1098.8,5494,824.1,CA,Orange County,California,West,33.83529,-117.9145,2067108.12,4120.5,1373.5,25,July,7,2017-07
54413,SO - 0005122,14-07-2017,NARS Group,Wholesale,Product 30,8,2525.9,20207.2,1869.166,MA,Norfolk County,Massachusetts,Northeast,42.20668,-70.94585,1011609.684,14953.328,5253.872,26,July,7,2017-07
54414,SO - 0006983,14-07-2017,Voolia Ltd,Wholesale,Product 20,9,3892.7,35034.3,2997.379,IA,Story County,Iowa,Midwest,42.03471,-93.61994,2067108.12,26976.411,8057.889,23,July,7,2017-07
54415,SO - 0007706,14-07-2017,Yombu Corp,Export,Product 21,6,864.3,5185.8,579.081,CT,New Haven County,Connecticut,Northeast,41.22509,-73.06111,959899.218,3474.486,1711.314,33,July,7,2017-07
54416,SO - 0009713,14-07-2017,BB17 Company,Export,Product 11,11,2278,25058,1047.88,GA,Muscogee County,Georgia,South,32.46098,-84.98771,1230458.484,11526.68,13531.32,54,July,7,2017-07
54417,SO - 0010550,14-07-2017,Accord Group,Distributor,Product 23,5,3953,19765,1699.79,NJ,Union County,New Jersey,Northeast,40.66399,-74.2107,1135815.758,8498.95,11266.05,57,July,7,2017-07
54418,SO - 0001042,14-07-2017,Chatterbri Ltd,Wholesale,Product 21,8,3986.5,31892,1674.33,AZ,Pima County,Arizona,West,32.32341,-110.9951,959899.218,13394.64,18497.36,58,July,7,2017-07
54419,SO - 0001177,14-07-2017,Cogidoo Company,Distributor,Product 4,12,5775.4,69304.8,4273.796,IN,Marion County,Indiana,Midwest,39.67674,-86.15616,2885560.824,51285.552,18019.248,26,July,7,2017-07
54420,SO - 0001393,14-07-2017,Mydo Corp,Wholesale,Product 4,11,857.6,9433.6,548.864,FL,Miami-Dade County,Florida,South,25.72149,-80.26838,2885560.824,6037.504,3396.096,36,July,7,2017-07
54421,SO - 0007923,14-07-2017,Fatz Group,Wholesale,Product 1,8,1078.7,8629.6,679.581,CA,Riverside County,California,West,33.95333,-117.39611,3016489.209,5436.648,3192.952,37,July,7,2017-07
54422,SO - 0001209,14-07-2017,Eidel Corp,Wholesale,Product 5,12,174.2,2090.4,114.972,AZ,Maricopa County,Arizona,West,33.35283,-111.78903,3925424.542,1379.664,710.736,34,July,7,2017-07
54423,SO - 0002126,14-07-2017,Aromaticos Company,Distributor,Product 14,7,1038.5,7269.5,633.485,IL,Cook County/Kane County,Illinois,Midwest,42.03964,-88.32171,4028698.409,4434.395,2835.105,39,July,7,2017-07
54424,SO - 0003165,14-07-2017,EMD Group,Distributor,Product 13,6,1051.9,6311.4,420.76,CA,Sacramento County,California,West,38.61713,-121.32828,3720639.645,2524.56,3786.84,60,July,7,2017-07
54425,SO - 0005513,14-07-2017,ALK-Abello Ltd,Distributor,Product 2,10,3303.1,33031,2312.17,MO,Christian County/Greene County,Missouri,Midwest,37.19415,-93.2913,3050087.565,23121.7,9909.3,30,July,7,2017-07
54426,SO - 0005658,14-07-2017,Feednation Corp,Wholesale,Product 13,11,3872.6,42598.6,2517.19,KY,Fayette County,Kentucky,South,38.0498,-84.45855,3720639.645,27689.09,14909.51,35,July,7,2017-07
54427,SO - 0006828,14-07-2017,Kaymbo Company,Wholesale,Product 1,6,3819,22914,2253.21,FL,Palm Beach County,Florida,South,26.71534,-80.05337,3016489.209,13519.26,9394.74,41,July,7,2017-07
54428,SO - 0007626,14-07-2017,Terumo Corp,Wholesale,Product 13,8,2311.5,18492,1525.59,CA,San Joaquin County,California,West,37.79743,-121.21605,3720639.645,12204.72,6287.28,34,July,7,2017-07
54429,SO - 0009795,14-07-2017,Dynazzy Company,Wholesale,Product 17,6,3370.1,20220.6,2257.967,AZ,Maricopa County,Arizona,West,33.30616,-111.84125,2119616.824,13547.802,6672.798,33,July,7,2017-07
54430,SO - 0003511,14-07-2017,Johnson Ltd,Wholesale,Product 14,8,683.4,5467.2,369.036,TX,Montgomery County,Texas,South,30.31188,-95.45605,4028698.409,2952.288,2514.912,46,July,7,2017-07
54431,SO - 0004414,14-07-2017,Remedy Ltd,Distributor,Product 19,6,958.1,5748.6,450.307,CA,Los Angeles County,California,West,34.05223,-118.24368,1645841.6,2701.842,3046.758,53,July,7,2017-07
54432,SO - 0008384,14-07-2017,Pacific Ltd,Wholesale,Product 26,7,2211,15477,1392.93,NC,Guilford County,North Carolina,South,36.07264,-79.79198,5685138.27,9750.51,5726.49,37,July,7,2017-07
54433,SO - 0008669,14-07-2017,Oba Company,Wholesale,Product 19,8,1118.9,8951.2,928.687,CA,Riverside County,California,West,33.72835,-117.14642,1645841.6,7429.496,1521.704,17,July,7,2017-07
54434,SO - 0001032,15-07-2017,Wordpedia Ltd,Distributor,Product 25,9,2546,22914,1654.9,NC,Gaston County,North Carolina,South,35.26208,-81.1873,5342315.484,14894.1,8019.9,35,July,7,2017-07
54435,SO - 0001543,15-07-2017,Eayo Company,Distributor,Product 15,7,2445.5,17118.5,1785.215,NJ,Middlesex County,New Jersey,Northeast,40.56073,-74.2927,3299478.315,12496.505,4621.995,27,July,7,2017-07
54436,SO - 0002258,15-07-2017,Colgate-Pa Group,Wholesale,Product 3,8,998.3,7986.4,708.793,CO,Larimer County,Colorado,West,40.58526,-105.08442,2642352.432,5670.344,2316.056,29,July,7,2017-07
54437,SO - 0003435,15-07-2017,Kare Corp,Wholesale,Product 25,11,214.4,2358.4,120.064,MD,Baltimore County,Maryland,South,39.25066,-76.52052,5342315.484,1320.704,1037.696,44,July,7,2017-07
54438,SO - 0006510,15-07-2017,Pacific Ltd,Wholesale,Product 16,11,234.5,2579.5,157.115,CA,Los Angeles County,California,West,33.88835,-118.30896,2062061.144,1728.265,851.235,33,July,7,2017-07
54439,SO - 0006807,15-07-2017,Topiczoom Corp,Wholesale,Product 5,5,1721.9,8609.5,1343.082,GA,Fulton County,Georgia,South,34.02893,-84.19858,3925424.542,6715.41,1894.09,22,July,7,2017-07
54440,SO - 0007172,15-07-2017,Safecor Corp,Wholesale,Product 1,6,194.3,1165.8,95.207,NY,Suffolk County,New York,Northeast,40.71258,-73.19552,3016489.209,571.242,594.558,51,July,7,2017-07
54441,SO - 0007293,15-07-2017,Jayo Company,Distributor,Product 20,5,1018.4,5092,723.064,TX,McLennan County,Texas,South,31.54933,-97.14667,2067108.12,3615.32,1476.68,29,July,7,2017-07
54442,SO - 0007524,15-07-2017,Zoonder Group,Export,Product 9,6,1172.5,7035,961.45,LA,Orleans Parish,Louisiana,South,29.95465,-90.07507,710415.405,5768.7,1266.3,18,July,7,2017-07
54443,SO - 0010101,15-07-2017,Fivechat Company,Wholesale,Product 1,10,5393.5,53935,3667.58,NY,Albany County,New York,Northeast,42.74333,-73.7856,3016489.209,36675.8,17259.2,32,July,7,2017-07
54444,SO - 000305,15-07-2017,Aldi Ltd,Wholesale,Product 9,11,3477.3,38250.3,2190.699,NJ,Essex County,New Jersey,Northeast,40.72386,-74.23252,710415.405,24097.689,14152.611,37,July,7,2017-07
54445,SO - 0001388,15-07-2017,Lazzy Group,Wholesale,Product 15,10,261.3,2613,216.879,CA,Sacramento County,California,West,38.49602,-121.40884,3299478.315,2168.79,444.21,17,July,7,2017-07
54446,SO - 0002695,15-07-2017,Skinder Group,Wholesale,Product 17,5,234.5,1172.5,173.53,IA,Polk County,Iowa,Midwest,41.72971,-93.60577,2119616.824,867.65,304.85,26,July,7,2017-07
54447,SO - 0002742,15-07-2017,NARS Group,Wholesale,Product 6,9,1018.4,9165.6,784.168,MA,Hampden County,Massachusetts,Northeast,42.10148,-72.58981,1672229.416,7057.512,2108.088,23,July,7,2017-07
54448,SO - 0005970,15-07-2017,Remedy Ltd,Wholesale,Product 2,10,944.7,9447,472.35,LA,Lafayette Parish,Louisiana,South,30.22409,-92.01984,3050087.565,4723.5,4723.5,50,July,7,2017-07
54449,SO - 0006063,15-07-2017,Omba Group,Wholesale,Product 19,7,891.1,6237.7,623.77,TX,Caldwell County/Hays County/Guadalupe County,Texas,South,29.8729,-97.93773,1645841.6,4366.39,1871.31,30,July,7,2017-07
54450,SO - 0006670,15-07-2017,General Company,Distributor,Product 17,5,5366.7,26833.5,2951.685,CA,Los Angeles County,California,West,34.13973,-118.03534,2119616.824,14758.425,12075.075,45,July,7,2017-07
54451,SO - 0007368,15-07-2017,Fivebridge Ltd,Wholesale,Product 2,11,5896,64856,3183.84,CT,New Haven County,Connecticut,Northeast,41.5585,-73.03668,3050087.565,35022.24,29833.76,46,July,7,2017-07
54452,SO - 0010336,15-07-2017,Lazzy Group,Wholesale,Product 15,9,911.2,8200.8,583.168,IL,Cook County,Illinois,Midwest,41.69043,-87.74383,3299478.315,5248.512,2952.288,36,July,7,2017-07
